INFO  | 04/10/2020 10:30:59 AM | File run_exp.py           | Line 26    | Writing log file to exp/GRAN\GRANMixtureBernoulli_transport_2020-Apr-10-10-30-58_12020\log_exp_12020.txt
INFO  | 04/10/2020 10:32:26 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0042 iteration 00000330 = 8.185851097106934
INFO  | 04/10/2020 10:32:27 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0043 iteration 00000340 = 8.072389602661133
INFO  | 04/10/2020 10:32:29 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0044 iteration 00000350 = 8.066242218017578
INFO  | 04/10/2020 10:32:30 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0045 iteration 00000360 = 7.970959663391113
INFO  | 04/10/2020 10:32:31 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0047 iteration 00000370 = 7.94364595413208
INFO  | 04/10/2020 10:32:33 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0048 iteration 00000380 = 7.995193004608154
INFO  | 04/10/2020 10:32:34 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0049 iteration 00000390 = 7.974308967590332
INFO  | 04/10/2020 10:32:35 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0050 iteration 00000400 = 8.034344673156738
INFO  | 04/10/2020 10:32:35 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0050
INFO  | 04/10/2020 10:32:37 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0052 iteration 00000410 = 8.047966003417969
INFO  | 04/10/2020 10:32:39 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0053 iteration 00000420 = 8.040118217468262
INFO  | 04/10/2020 10:32:40 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0054 iteration 00000430 = 8.002382278442383
INFO  | 04/10/2020 10:32:41 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0055 iteration 00000440 = 7.973216533660889
INFO  | 04/10/2020 10:32:43 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0057 iteration 00000450 = 7.976271629333496
INFO  | 04/10/2020 10:32:45 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0058 iteration 00000460 = 7.949331760406494
INFO  | 04/10/2020 10:32:47 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0059 iteration 00000470 = 7.992649555206299
INFO  | 04/10/2020 10:32:49 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0060 iteration 00000480 = 8.033705711364746
INFO  | 04/10/2020 10:32:49 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0060
INFO  | 04/10/2020 10:32:51 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0062 iteration 00000490 = 8.025357246398926
INFO  | 04/10/2020 10:32:53 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0063 iteration 00000500 = 8.043127059936523
INFO  | 04/10/2020 10:32:55 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0064 iteration 00000510 = 8.115798950195312
INFO  | 04/10/2020 10:32:56 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0065 iteration 00000520 = 8.067947387695312
INFO  | 04/10/2020 10:32:57 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0067 iteration 00000530 = 8.027010917663574
INFO  | 04/10/2020 10:32:59 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0068 iteration 00000540 = 8.011128425598145
INFO  | 04/10/2020 10:33:01 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0069 iteration 00000550 = 8.044381141662598
INFO  | 04/10/2020 10:33:02 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0070 iteration 00000560 = 8.15078067779541
INFO  | 04/10/2020 10:33:02 AM | File gran_runner.py       | Line 284   | Saving Snapshot @ epoch 0070
INFO  | 04/10/2020 10:33:04 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0072 iteration 00000570 = 8.037567138671875
INFO  | 04/10/2020 10:33:05 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0073 iteration 00000580 = 8.001340866088867
INFO  | 04/10/2020 10:33:07 AM | File gran_runner.py       | Line 280   | NLL Loss @ epoch 0074 iteration 00000590 = 8.030298233032227
